id,region,latitude,longitude,accommodation_type,cost,minimum_nights,number_of_reviews,reviews_per_month,owner_id,owned_hotels,yearly_availability
15199,Queens,40.70009,-73.90505,Entire home/apt,40,1,48,1.24,22117154,1,0
34902,Manhattan,40.7309,-73.98671,Entire home/apt,330,2,8,0.74,18763685,1,0
42265,Bronx,40.88542,-73.86169,Entire home/apt,140,2,3,0.97,246806787,1,1
5261,Manhattan,40.75882,-73.99168,Entire home/apt,99,1,147,2.84,16677444,1,0
42800,Brooklyn,40.70406,-73.95763000000001,Entire home/apt,70,2,5,1.63,45470760,1,0
30897,Brooklyn,40.68994,-73.95783,Private room,50,3,5,0.32,1903663,2,1
26557,Queens,40.76982,-73.90254,Private room,150,2,18,0.86,5760970,2,1
10400,Manhattan,40.72672,-73.97965,Entire home/apt,400,1,15,0.34,4352069,2,0
4226,Bronx,40.86705,-73.88545,Private room,55,7,10,0.16,14176488,1,1
280,Manhattan,40.82888,-73.94306999999999,Private room,75,3,20,0.26,321756,1,1
42128,Manhattan,40.76077,-74.0002,Private room,302,30,0,,30283594,121,1
3063,Manhattan,40.732459999999996,-74.00215,Entire home/apt,199,10,4,0.06,9473928,1,0
35839,Manhattan,40.7557,-73.99337,Shared room,230,2,6,0.64,2757243,1,0
11404,Manhattan,40.80519,-73.94974,Private room,170,4,28,0.82,9933134,1,1
15345,Brooklyn,40.6403,-73.94959,Private room,150,3,11,0.28,30826804,1,1
36651,Brooklyn,40.69272,-73.92067,Private room,155,1,1,0.11,219548549,2,1
36377,Brooklyn,40.69712,-73.98401,Shared room,285,1,1,0.16,6531164,1,0
36624,Queens,40.754909999999995,-73.88313000000001,Shared room,49,2,10,1.15,219465297,1,0
48130,Queens,40.76393,-73.80895,Entire home/apt,42,1,0,,255641440,7,0
10686,Brooklyn,40.68971,-73.96695,Shared room,199,1,20,0.45,1177497,11,1
40923,Manhattan,40.79118,-73.97091,Shared room,110,30,1,0.59,8849869,1,0
2622,Brooklyn,40.71668,-73.94083,Private room,55,28,0,,5386695,1,1
18496,Brooklyn,40.68355,-73.95702,Private room,200,5,21,0.6,39143718,2,1
34948,Brooklyn,40.6448,-73.99524,Shared room,120,2,5,0.52,209147067,1,0
38486,Manhattan,40.814859999999996,-73.93941,Shared room,70,1,1,1.0,1705112,1,0
42587,Manhattan,40.761559999999996,-73.98749000000001,Entire home/apt,160,3,8,2.58,248788151,1,0
29532,Brooklyn,40.71082,-73.95729,Entire home/apt,70,2,11,0.67,22130449,1,0
28107,Manhattan,40.75008,-73.97752,Private room,150,30,2,0.3,120762452,50,1
11193,Brooklyn,40.67255,-73.94914,Private room,50,500,10,0.22,8996336,1,1
22011,Queens,40.6809,-73.78196,Private room,50,1,173,6.15,119592255,2,1
47534,Brooklyn,40.68019,-73.98408,Private room,160,1,1,1.0,33213436,8,1
29877,Brooklyn,40.71691,-73.96302,Entire home/apt,200,3,19,1.1,170574337,1,0
26185,Manhattan,40.7487,-73.97479,Private room,120,1,47,2.2,34506361,2,1
36581,Brooklyn,40.654540000000004,-73.91885,Private room,90,7,1,0.79,94214493,9,1
27702,Manhattan,40.72566,-74.00075,Private room,187,2,7,0.64,6792247,1,0
30712,Manhattan,40.706590000000006,-74.00426,Private room,210,29,0,,12243051,96,1
4944,Queens,40.733340000000005,-73.85433,Private room,150,1,0,,17845064,1,1
48747,Queens,40.75432,-73.93521,Private room,375,2,0,,53602261,1,1
46423,Manhattan,40.8127,-73.96163,Private room,100,1,1,0.81,59268420,1,1
7797,Brooklyn,40.68963,-73.96713000000001,Shared room,259,1,94,1.85,1177497,11,1
19336,Brooklyn,40.60985,-73.95926999999999,Entire home/apt,39,3,18,0.54,98726662,3,0
1541,Manhattan,40.86737,-73.91877,Entire home/apt,55,2,79,0.96,3577848,1,0
24843,Manhattan,40.7593,-73.95966999999999,Private room,246,1,10,0.42,24041479,1,1
15206,Manhattan,40.80237,-73.9437,Private room,250,1,0,,167796,1,1
9740,Manhattan,40.70862,-74.01408,Shared room,169,30,3,0.09,30283594,121,1
28258,Brooklyn,40.69407,-73.94275,Private room,196,5,4,0.22,33978706,1,0
22515,Brooklyn,40.7016,-73.92103,Entire home/apt,85,3,8,0.3,2208374,2,0
31205,Queens,40.7613,-73.92864,Private room,60,7,1,0.07,139946116,1,1
42961,Queens,40.701029999999996,-73.90613,Private room,47,30,0,,244171850,10,1
42906,Manhattan,40.78687,-73.97428000000001,Shared room,175,2,1,0.68,217803139,1,0
19393,Queens,40.70811,-73.74103000000001,Private room,125,30,0,,99346083,1,1
8048,Manhattan,40.81422,-73.95199000000001,Entire home/apt,75,2,129,3.01,9671470,2,0
11148,Manhattan,40.78709,-73.97755,Entire home/apt,220,3,7,0.16,33200173,2,0
7123,Manhattan,40.82415,-73.94113,Private room,100,2,0,,18388649,1,1
43356,Brooklyn,40.71255,-73.93921999999999,Entire home/apt,100,3,3,1.23,84732743,1,0
37429,Manhattan,40.76072,-73.98993,Entire home/apt,150,4,3,0.44,5224789,1,0
46217,Manhattan,40.7172,-73.9889,Shared room,109,4,0,,225608965,1,0
5147,Brooklyn,40.66935,-73.9485,Private room,99,5,27,0.7,6932160,1,1
25609,Manhattan,40.79099,-73.945,Private room,400,1,0,,100835599,2,1
45420,Manhattan,40.77111,-73.99128,Entire home/apt,172,2,5,3.19,3236741,1,0
24220,Manhattan,40.74838,-73.98108,Private room,275,2,15,0.65,47988208,1,0
46631,Manhattan,40.76124,-73.99611,Private room,450,2,0,,206451695,3,1
42253,Manhattan,40.7889,-73.94925,Entire home/apt,130,2,6,1.82,29602688,1,0
6333,Staten Island,40.64571,-74.07835,Private room,1000,1,0,,22506665,1,1
152,Brooklyn,40.71536,-73.96056999999999,Entire home/apt,125,3,155,1.61,142684,1,0
36323,Queens,40.74035,-73.87617,Entire home/apt,29,29,1,1.0,204704622,7,0
8457,Queens,40.74525,-73.87626999999999,Private room,85,2,188,3.75,33527075,2,0
33297,Brooklyn,40.63743,-73.97229,Private room,67,1,10,0.83,158338077,2,1
36588,Manhattan,40.77708,-73.98791,Entire home/apt,138,3,24,2.69,21339635,1,0
36333,Bronx,40.8546,-73.83026,Entire home/apt,299,2,1,0.58,191085997,3,0
44032,Manhattan,40.74694,-74.0013,Entire home/apt,100,2,3,3.0,256710914,1,0
46085,Queens,40.6944,-73.83192,Shared room,75,1,5,4.05,214738765,3,1
21570,Brooklyn,40.69343,-73.99611,Entire home/apt,100,4,3,0.2,5130754,1,0
43061,Brooklyn,40.720690000000005,-73.95829,Entire home/apt,295,2,9,2.9,194856554,1,0
29765,Brooklyn,40.65681,-73.95931,Shared room,73,31,4,0.31,126407919,1,0
42275,Queens,40.75747,-73.80868000000001,Private room,450,4,0,,246851284,1,1
7644,Manhattan,40.820029999999996,-73.95745,Private room,350,1,4,0.08,1632428,2,1
26589,Brooklyn,40.69075,-73.9677,Private room,319,1,52,2.48,1177497,11,1
15941,Manhattan,40.74472,-73.99266,Shared room,280,30,3,0.1,22541573,87,1
1997,Brooklyn,40.65514,-73.95956,Entire home/apt,60,1,109,1.52,3549531,1,0
34066,Brooklyn,40.71784,-73.95611,Shared room,225,4,1,0.16,56740664,1,0
46658,Manhattan,40.76527,-73.98139,Shared room,299,3,0,,96019,1,0
45849,Queens,40.74479,-73.91193,Shared room,108,2,2,2.0,254119216,1,0
48271,Manhattan,40.85488,-73.93194,Shared room,125,2,0,,219573002,1,0
3786,Manhattan,40.78498,-73.97284,Private room,350,1,7,0.14,11630571,1,1
40973,Manhattan,40.79971,-73.96075,Private room,60,30,0,,238321374,32,1
20506,Brooklyn,40.69601,-73.97114,Entire home/apt,220,6,7,0.23,106899231,2,0
9150,Brooklyn,40.67627,-73.94775,Entire home/apt,95,4,5,0.1,6968630,1,0
3109,Brooklyn,40.68897,-73.98765,Private room,89,90,47,0.73,9637768,1,1
47021,Brooklyn,40.64225,-73.96425,Shared room,89,2,1,1.0,11397354,1,0
39242,Manhattan,40.795190000000005,-73.94543,Shared room,135,2,2,1.67,24594462,2,0
13253,Manhattan,40.73105,-74.00464000000001,Private room,500,7,0,,2974643,1,1
2124,Manhattan,40.727920000000005,-73.98507,Entire home/apt,91,5,395,5.16,2267153,2,0
864,Manhattan,40.790440000000004,-73.97513000000001,Private room,99,3,14,0.22,1586945,1,1
1305,Brooklyn,40.702020000000005,-73.92402,Private room,115,370,6,0.09,2798644,1,1
38727,Manhattan,40.73897,-73.99637,Entire home/apt,280,30,0,,107434423,232,0
30409,Queens,40.74457,-73.92307,Entire home/apt,50,1,25,1.56,174511839,1,0
47203,Queens,40.748329999999996,-73.90827,Private room,90,2,1,1.0,266792224,1,1
4376,Brooklyn,40.69127,-73.96563,Shared room,4500,1,5,0.09,1177497,11,1
40191,Queens,40.73457,-73.87210999999999,Private room,65,2,1,0.16,129124146,3,1
25989,Manhattan,40.75161,-73.97017,Private room,175,30,0,,76104209,33,1
28003,Manhattan,40.7548,-73.9965,Entire home/apt,170,3,26,1.4,10979123,1,0
41762,Manhattan,40.8647,-73.92353,Shared room,29,30,0,,19303369,37,0
19979,Manhattan,40.75372,-73.99332,Private room,99,1,8,0.26,15679125,1,1
34075,Brooklyn,40.69482,-73.91096,Private room,60,1,0,,167459000,1,0
27660,Brooklyn,40.661120000000004,-73.9539,Entire home/apt,110,12,2,0.17,35387196,4,0
19653,Manhattan,40.75365,-73.97151,Shared room,369,3,8,0.25,96098402,12,1
17141,Manhattan,40.7751,-73.98148,Shared room,300,2,15,0.41,1651250,2,0
27877,Queens,40.778529999999996,-73.90934,Entire home/apt,95,3,8,0.67,41813694,1,0
28852,Manhattan,40.72712,-73.98233,Entire home/apt,115,2,14,1.21,108774275,1,0
26753,Queens,40.70319,-73.8141,Private room,135,1,2,0.09,134184451,18,1
5385,Manhattan,40.7094,-74.00278,Private room,139,365,13,0.23,20133610,1,1
34862,Brooklyn,40.68175,-73.93966,Entire home/apt,175,4,6,0.58,13462855,2,0
47971,Brooklyn,40.707570000000004,-73.94247,Shared room,49,5,0,,1639684,1,0
23022,Manhattan,40.774809999999995,-73.95640999999999,Entire home/apt,123,3,32,1.22,33786241,1,0
31366,Brooklyn,40.73081,-73.95184,Entire home/apt,100,2,3,0.2,8409547,1,0
26151,Manhattan,40.74814,-73.97554000000001,Private room,175,30,1,0.09,120762452,50,1
13658,Manhattan,40.756859999999996,-73.96723,Shared room,230,180,0,,4227531,1,1
25604,Brooklyn,40.693490000000004,-73.91173,Private room,34,30,2,0.11,146345538,5,1
35843,Brooklyn,40.70807,-73.95681,Entire home/apt,145,4,5,0.53,29452152,1,0
11309,Brooklyn,40.67778,-73.9952,Shared room,250,1,50,1.46,40611169,5,1
38223,Manhattan,40.73652,-73.98618,Private room,3000,1,1,0.15,101080203,1,1
44355,Brooklyn,40.7134,-73.96306,Shared room,85,4,3,2.2,95381568,1,0
12886,Manhattan,40.80761,-73.95841,Entire home/apt,125,6,5,0.16,24554945,1,0
46071,Brooklyn,40.66701,-73.93861,Shared room,88,10,0,,945144,1,0
5232,Manhattan,40.7311,-74.00014,Private room,170,1,20,0.4,5003239,1,1
11239,Brooklyn,40.67475,-73.99707,Private room,1000,2,0,,9739435,1,1
5066,Brooklyn,40.72705,-73.94033,Shared room,159,30,3,0.08,7503643,52,1
235,Manhattan,40.79163,-73.94573000000001,Private room,125,28,183,1.83,292204,2,1
8646,Manhattan,40.73267,-74.00379000000001,Entire home/apt,140,3,64,1.29,3579116,2,0
17102,Manhattan,40.76911,-73.95738,Private room,200,30,0,,22541573,87,1
19668,Bronx,40.82006,-73.90332,Private room,80,2,77,2.37,87370616,2,1
46410,Manhattan,40.70473,-74.01581999999999,Shared room,90,2,1,1.0,72112652,2,0
42280,Manhattan,40.76494,-73.95808000000001,Entire home/apt,225,2,4,1.24,65098342,1,0
14357,Manhattan,40.73455,-73.99171,Private room,245,30,0,,2856748,49,1
11591,Brooklyn,40.673,-73.98076,Private room,120,20,0,,8313697,1,1
12149,Manhattan,40.76465,-73.99499,Private room,70,30,1,0.13,48866651,5,1
30981,Brooklyn,40.67617,-73.96636,Entire home/apt,158,30,2,0.2,105315535,3,0
43036,Manhattan,40.70599,-74.00503,Private room,169,7,1,1.0,5144567,13,1
4911,Manhattan,40.86176,-73.93082,Entire home/apt,80,2,50,0.83,5407403,1,0
33150,Manhattan,40.76031,-73.9739,Shared room,750,1,9,0.71,26556695,6,1
48531,Brooklyn,40.68183,-73.96464,Entire home/apt,100,1,0,,25498509,1,0
995,Manhattan,40.80192,-73.95827,Private room,125,1,0,,2006712,1,1
27499,Brooklyn,40.6951,-73.91157,Shared room,30,30,5,0.25,146345538,5,1
9996,Brooklyn,40.68732,-73.99245,Private room,147,3,23,0.51,2060383,1,0
33132,Manhattan,40.72202,-73.98921999999999,Shared room,145,2,16,1.55,6213880,1,0
12047,Brooklyn,40.646029999999996,-73.94869,Shared room,25,30,5,0.12,27974952,7,1
46851,Brooklyn,40.723290000000006,-73.93758000000001,Private room,180,1,2,2.0,14717052,1,1
30516,Brooklyn,40.67426,-73.87969,Entire home/apt,140,1,30,2.18,34177401,2,0
6840,Queens,40.744609999999994,-73.91514000000001,Shared room,40,2,2,2.0,25145883,1,0
11264,Brooklyn,40.58599,-73.92761999999999,Shared room,2000,1,1,0.02,45837698,1,1
48255,Staten Island,40.59475,-74.1637,Private room,50,30,0,,214483712,3,1
36352,Brooklyn,40.634479999999996,-74.00563000000001,Private room,50,1,2,0.24,35927005,10,1
34018,Manhattan,40.74037,-74.00015,Private room,210,30,0,,200380610,65,1
35467,Brooklyn,40.68217,-73.8723,Entire home/apt,25,1,25,2.52,101491116,6,0
32873,Brooklyn,40.69462,-73.96996,Shared room,550,12,0,,181863187,1,0
8789,Manhattan,40.81666,-73.96074,Entire home/apt,105,15,33,0.69,2388537,2,0
46271,Brooklyn,40.65551,-73.93942,Private room,79,3,0,,182989977,5,1
26985,Brooklyn,40.68497,-73.97986,Entire home/apt,200,3,45,2.29,120574445,1,0
38392,Manhattan,40.75421,-73.96834,Private room,246,3,1,0.16,73839962,1,1
16061,Brooklyn,40.68622,-73.91026,Private room,67,1,20,0.53,52498520,1,1
45862,Manhattan,40.72657,-73.98796,Shared room,131,7,1,0.64,82182158,1,0
26937,Manhattan,40.713390000000004,-73.99115,Private room,188,3,6,0.44,4285729,1,1
1223,Queens,40.72719,-73.86166,Entire home/apt,69,5,5,0.1,2389494,1,0
37787,Manhattan,40.74306,-73.97843,Private room,87,30,0,,1475015,52,1
24086,Brooklyn,40.71228,-73.9599,Entire home/apt,80,2,31,1.26,7252535,2,0
5803,Manhattan,40.747240000000005,-74.00355,Entire home/apt,395,4,73,1.27,2811458,1,0
46440,Manhattan,40.74832,-73.98125999999999,Private room,416,1,0,,210956993,1,1
36302,Brooklyn,40.7087,-73.95940999999999,Entire home/apt,70,1,67,7.18,217784241,4,0
19328,Brooklyn,40.689890000000005,-73.95878,Shared room,45,7,14,0.42,5053976,3,1
2356,Manhattan,40.73032,-73.98469,Private room,750,3,9,0.18,5523186,2,1
26797,Brooklyn,40.68701,-73.91436999999999,Entire home/apt,84,2,115,5.92,11571496,2,0
19126,Manhattan,40.75294,-73.9719,Shared room,699,3,3,0.09,96098402,12,1
18055,Bronx,40.82148,-73.89121999999999,Private room,60,1,8,0.22,74707352,1,1
46688,Brooklyn,40.71203,-73.95241,Shared room,65,4,1,1.0,29387731,1,0
1380,Brooklyn,40.7072,-73.92245,Private room,275,31,17,0.2,1144721,1,1
14207,Manhattan,40.75862,-73.96840999999999,Entire home/apt,160,3,50,1.23,56754697,1,0
34321,Manhattan,40.82958,-73.94184,Private room,80,1,1,0.11,28449397,2,1
37648,Queens,40.74635,-73.94035,Shared room,120,2,2,0.32,32423541,1,0
28592,Manhattan,40.76703,-73.95553000000001,Private room,200,6,4,0.34,342760,1,0
46270,Brooklyn,40.6541,-73.93834,Private room,69,3,0,,182989977,5,1
34425,Manhattan,40.74631,-73.99121,Private room,320,30,0,,200380610,65,1
37004,Brooklyn,40.69223,-73.95141,Entire home/apt,75,2,13,1.53,219544415,3,1
26276,Queens,40.73742,-73.87026999999999,Entire home/apt,99,4,5,0.23,59974573,2,0
4374,Queens,40.73726,-73.89792,Private room,35,30,1,1.0,3250450,18,1
32879,Manhattan,40.76917,-73.9516,Entire home/apt,150,4,11,1.13,32605338,1,0
21265,Brooklyn,40.685829999999996,-73.98267,Entire home/apt,148,2,23,0.78,4185119,1,0
47062,Queens,40.74415,-73.86545,Private room,80,1,0,,155529225,1,1
2920,Manhattan,40.81326,-73.96181,Entire home/apt,220,1,0,,8900383,1,1
2804,Manhattan,40.7282,-73.98066999999999,Entire home/apt,156,2,31,0.44,8282962,1,0
7116,Manhattan,40.827740000000006,-73.95181,Entire home/apt,115,1,28,1.13,23719409,4,0
48341,Brooklyn,40.644259999999996,-73.99385,Private room,35,1,0,,67567916,4,1
39099,Brooklyn,40.67625,-73.97038,Private room,166,30,1,0.24,1157541,1,1
34114,Manhattan,40.79473,-73.96744,Private room,350,30,2,0.19,17477908,10,1
34152,Brooklyn,40.698170000000005,-73.93776,Shared room,35,2,21,1.88,203793342,1,0
36023,Queens,40.74942,-73.93658,Private room,75,1,8,0.82,202818204,1,0
41831,Manhattan,40.7645,-73.98862,Shared room,70,2,1,1.0,139033454,1,0
13660,Brooklyn,40.6642,-73.99371,Private room,105,5,1,0.02,52577563,3,1
18892,Brooklyn,40.69078,-73.92166999999999,Private room,70,1,109,3.19,91997718,1,1
40795,Brooklyn,40.70824,-73.94423,Shared room,57,2,1,1.0,220071184,1,0
5500,Queens,40.74892,-73.88883,Private room,200,2,0,,20625992,1,1
2814,Queens,40.74409,-73.89864,Shared room,75,2,25,0.4,8316059,1,1
25968,Brooklyn,40.64861,-73.94983,Entire home/apt,48,2,9,0.4,147210078,4,0
36906,Queens,40.67293,-73.79554,Private room,30,4,1,0.45,8814258,7,1
8692,Brooklyn,40.701609999999995,-73.92919,Shared room,50,1,9,0.19,12720552,5,1
2669,Brooklyn,40.714059999999996,-73.94965,Private room,70,10,0,,1862491,1,1
42941,Brooklyn,40.67023,-73.9567,Entire home/apt,65,2,6,1.94,209553776,1,0
14078,Manhattan,40.764070000000004,-73.98868,Private room,169,30,0,,55718379,1,1
34050,Brooklyn,40.70596,-73.93847,Private room,80,2,31,2.71,141362503,2,1
42359,Manhattan,40.73341,-74.00444,Entire home/apt,197,2,3,3.0,60668386,1,0
38371,Queens,40.73885,-73.87553,Shared room,33,29,2,0.71,204704622,7,0
20990,Brooklyn,40.70436,-73.94123,Entire home/apt,60,2,14,0.58,109733032,1,0
27028,Queens,40.71285,-73.87626999999999,Private room,250,2,4,0.19,118697704,1,1
1718,Brooklyn,40.6953,-73.95832,Private room,75,1,28,0.36,3043126,1,1
975,Queens,40.68581,-73.84642,Private room,45,1,8,0.11,1960128,2,1
2,Manhattan,40.809020000000004,-73.9419,Private room,150,3,0,,4632,1,1
41396,Brooklyn,40.71363,-73.93615,Shared room,75,1,2,0.63,241870258,2,0
6260,Manhattan,40.72058,-73.98674,Entire home/apt,239,3,145,2.63,23708028,1,0
16404,Manhattan,40.73769,-73.99025999999999,Private room,350,30,0,,6652697,1,1
7412,Brooklyn,40.70565,-73.93518,Private room,165,1,75,1.45,1924825,1,1
25440,Brooklyn,40.68181,-74.00461999999999,Private room,63,1,51,2.89,17414475,1,0
29294,Brooklyn,40.61637,-73.92206,Private room,100,1,18,0.98,35920741,1,1
38599,Brooklyn,40.6716,-73.95846999999999,Private room,300,2,1,0.16,10759819,1,1
46159,Manhattan,40.76142,-73.99431,Shared room,390,3,1,1.0,187544628,1,0
18449,Manhattan,40.83885,-73.94161,Entire home/apt,160,3,12,0.36,69862540,3,0
30176,Brooklyn,40.664590000000004,-73.98553000000001,Entire home/apt,260,2,6,0.4,10713617,1,0
18455,Brooklyn,40.70728,-73.94413,Entire home/apt,100,7,26,0.75,1834630,1,0
5392,Manhattan,40.728590000000004,-73.97915,Private room,129,4,32,0.56,20172814,1,1
45216,Queens,40.763709999999996,-73.91784,Entire home/apt,36,2,3,1.96,194571019,1,0
19153,Manhattan,40.76075,-73.99893,Private room,748,30,0,,95459395,18,1
5990,Manhattan,40.724779999999996,-73.97771,Entire home/apt,230,3,12,0.21,10556597,1,0
46382,Manhattan,40.74682,-73.97983,Private room,307,1,0,,153458126,2,1
14739,Manhattan,40.80069,-73.95340999999999,Private room,99,28,2,0.07,26405086,4,1
33107,Manhattan,40.80724,-73.96677,Entire home/apt,250,7,4,0.37,17444700,1,0
7593,Brooklyn,40.71212,-73.94965,Entire home/apt,155,4,58,1.21,946943,3,0
48418,Queens,40.74344,-73.82642,Shared room,45,3,0,,217463199,4,1
31748,Brooklyn,40.66192,-73.96228,Entire home/apt,80,7,8,0.58,22251843,1,0
11609,Manhattan,40.77029,-73.95812,Entire home/apt,110,3,69,1.78,47139912,1,0
41675,Bronx,40.8149,-73.81545,Private room,125,3,1,1.0,79729447,1,1
29433,Manhattan,40.71775,-74.00607,Shared room,450,14,13,0.77,3231509,4,1
19705,Brooklyn,40.69395,-73.95934,Entire home/apt,170,2,149,4.6,45009,1,0
34923,Brooklyn,40.693090000000005,-73.93051,Private room,37,2,44,4.04,44469259,2,0
37048,Brooklyn,40.730990000000006,-73.956,Private room,119,1,0,,213781715,33,1
35892,Bronx,40.81232,-73.90299,Private room,100,3,0,,8834412,2,1
25127,Manhattan,40.852129999999995,-73.9336,Entire home/apt,120,3,32,1.39,143181766,1,0
11345,Manhattan,40.76455,-73.99297,Entire home/apt,175,1,49,1.11,45850983,1,0
8078,Manhattan,40.7755,-73.9475,Private room,130,1,1,0.02,4422415,2,1
43123,Manhattan,40.78399,-73.9733,Shared room,65,1,4,2.03,8112314,2,1
33922,Manhattan,40.85333,-73.9305,Private room,100,7,0,,202070950,1,1
7254,Manhattan,40.76917,-73.98488,Shared room,87,30,7,0.18,1475015,52,1
36102,Queens,40.776709999999994,-73.90543000000001,Entire home/apt,100,1,9,1.03,195262476,1,0
44424,Manhattan,40.74883,-73.9752,Private room,200,29,0,,219517861,327,1
28708,Queens,40.72997,-73.86523000000001,Private room,135,1,27,1.46,94981926,1,1
349,Brooklyn,40.67473,-73.94494,Private room,100,90,0,,503800,1,1
24813,Brooklyn,40.62992,-74.01753000000001,Shared room,125,7,1,0.09,140304567,1,0
34297,Manhattan,40.75524,-73.96382,Private room,290,30,0,,200380610,65,1
48883,Manhattan,40.79755,-73.93614000000001,Entire home/apt,75,2,0,,131529729,2,1
19435,Manhattan,40.760529999999996,-73.99809,Shared room,748,30,0,,95459395,18,1
43760,Manhattan,40.72485,-73.98422,Entire home/apt,119,2,3,1.32,37792599,1,0
13880,Manhattan,40.7832,-73.98189,Private room,136,31,2,0.1,26584499,8,1
37834,Manhattan,40.853590000000004,-73.92981999999999,Private room,35,1,34,4.25,48196322,1,0
45038,Brooklyn,40.71369,-73.96625999999999,Shared room,109,3,2,0.98,11389064,1,0
26889,Queens,40.70258,-73.8151,Private room,135,1,0,,134184451,18,1
33210,Brooklyn,40.72157,-73.94001999999999,Private room,35,30,1,0.09,178543960,10,1
38635,Brooklyn,40.73291,-73.95281999999999,Private room,119,1,0,,213781715,33,1
18261,Queens,40.66155,-73.73064000000001,Private room,88,1,0,,84810879,3,1
21210,Brooklyn,40.64476,-73.96473,Private room,28,30,0,,2092314,7,1
30405,Manhattan,40.74057,-74.00263000000001,Shared room,150,4,21,1.46,19043062,2,0
24153,Brooklyn,40.68849,-73.9956,Entire home/apt,125,2,137,5.78,76215404,1,0
31272,Manhattan,40.71883,-73.98957,Entire home/apt,149,8,19,1.3,97825,1,0
43369,Brooklyn,40.65401,-73.92013,Shared room,90,1,10,3.75,208955733,4,1
30149,Manhattan,40.71483,-73.99287,Entire home/apt,92,7,9,0.53,49015786,1,0
26811,Manhattan,40.705709999999996,-74.01031,Private room,250,3,1,0.09,46343506,1,1
44925,Brooklyn,40.68305,-73.97503,Shared room,150,4,0,,332521,1,0
7706,Brooklyn,40.676809999999996,-73.97535,Entire home/apt,450,6,12,0.24,22627992,1,0
31407,Manhattan,40.74408,-73.97803,Shared room,10,5,42,2.87,91034542,1,0
7782,Queens,40.76384,-73.92023,Private room,100,1,0,,30665412,1,1
4611,Manhattan,40.71813,-73.99063000000001,Private room,200,30,0,,15646137,1,1
47537,Manhattan,40.755179999999996,-73.96306,Private room,190,30,0,,61396454,14,1
188,Brooklyn,40.68237,-73.9415,Private room,175,26,30,0.29,214148,1,1
37734,Manhattan,40.82315,-73.94094,Shared room,75,2,0,,51746762,1,0
26534,Manhattan,40.8258,-73.94405,Entire home/apt,126,3,15,0.7,92463274,1,0
27692,Manhattan,40.72591,-74.00395999999999,Entire home/apt,225,2,9,0.49,27551651,1,0
38352,Queens,40.72664,-73.85884,Private room,250,2,1,0.18,226565802,1,1
42951,Queens,40.70154,-73.90751999999999,Private room,47,30,0,,244171850,10,1
18380,Manhattan,40.76082,-73.99937,Entire home/apt,239,30,1,0.05,30283594,121,1
40398,Manhattan,40.76509,-73.99508,Entire home/apt,179,6,1,0.18,230077977,1,0
29519,Manhattan,40.708529999999996,-74.01436,Private room,225,30,1,0.07,165898555,7,1
28326,Brooklyn,40.71222,-73.93983,Entire home/apt,85,3,58,3.14,29395562,1,0
26734,Queens,40.70428,-73.81353,Private room,135,1,0,,134184451,18,1
42734,Manhattan,40.802209999999995,-73.96677,Shared room,40,1,0,,233917490,1,0
34634,Brooklyn,40.71832,-73.95566,Private room,150,4,7,0.63,202869636,1,0
48864,Manhattan,40.77192,-73.95369000000001,Shared room,95,1,0,,23548340,1,0
45035,Manhattan,40.728590000000004,-73.98008,Shared room,150,4,2,1.36,14758945,1,0
38356,Brooklyn,40.69498,-73.90698,Private room,179,1,5,0.7,17966682,1,1
21781,Manhattan,40.76536,-73.98469,Private room,195,30,0,,3191545,23,1
18384,Manhattan,40.76549,-73.98581999999999,Entire home/apt,180,2,2,0.06,88904682,1,0
9203,Queens,40.76578,-73.86424,Private room,60,1,209,4.38,36242220,1,1
37267,Manhattan,40.79487,-73.96304,Entire home/apt,160,3,3,0.38,40997229,1,0
41643,Manhattan,40.80108,-73.94601999999999,Shared room,79,1,9,2.23,38483415,4,1
31068,Manhattan,40.81503,-73.94341,Entire home/apt,54,5,22,1.45,11582560,1,0
36402,Queens,40.762159999999994,-73.94109,Shared room,100,1,2,0.32,195251910,1,0
31752,Brooklyn,40.67388,-73.96709,Shared room,128,3,13,0.99,56051614,1,0
16666,Queens,40.76417,-73.92815999999999,Entire home/apt,99,31,4,0.11,8273903,1,0
33846,Manhattan,40.76085,-73.96627,Shared room,180,2,2,0.17,53883793,1,0
28514,Queens,40.76717,-73.90994,Private room,55,7,7,0.49,88547794,1,1
41495,Brooklyn,40.6923,-73.9328,Entire home/apt,215,3,12,2.88,5167068,1,0
13484,Brooklyn,40.686659999999996,-73.94739,Private room,206,1,1,0.05,50678424,2,1
40364,Manhattan,40.8014,-73.9578,Entire home/apt,60,2,12,2.35,535343,1,0
7108,Manhattan,40.73451,-74.00746,Private room,510,3,12,0.24,26606802,1,1
32390,Brooklyn,40.69566,-73.90687,Private room,95,3,14,1.12,3388542,1,0
44713,Manhattan,40.80885,-73.95022,Shared room,98,1,2,0.94,62066342,2,0
2023,Manhattan,40.82434,-73.93956999999999,Private room,100,180,0,,4770121,4,1
21784,Manhattan,40.745259999999995,-73.97679000000001,Private room,150,30,1,0.04,3191545,23,1
16233,Manhattan,40.76227,-73.99807,Private room,199,30,1,0.03,30283594,121,1
47214,Manhattan,40.724779999999996,-73.98297,Entire home/apt,250,4,0,,146623639,1,0
201,Queens,40.71546,-73.87854,Shared room,265,7,38,0.38,204539,5,1
